Sexo;Comunidades y Ciudades Autónomas;Tipo de sector;Periodo;Total
Ambos sexos;05 Canarias;Empleo público;2021T2;180,0
Ambos sexos;05 Canarias;Empleo público;2021T1;174,0
Ambos sexos;05 Canarias;Empleo público;2020T4;164,6
Ambos sexos;05 Canarias;Empleo público;2020T3;161,4
Ambos sexos;05 Canarias;Empleo público;2020T2;148,6
Ambos sexos;05 Canarias;Empleo público;2020T1;155,4
Ambos sexos;05 Canarias;Empleo público;2019T4;156,1
Ambos sexos;05 Canarias;Empleo público;2019T3;137,8
Ambos sexos;05 Canarias;Empleo público;2019T2;139,0
Ambos sexos;05 Canarias;Empleo público;2019T1;142,6
Ambos sexos;05 Canarias;Empleo público;2018T4;145,1
Ambos sexos;05 Canarias;Empleo público;2018T3;135,8
Ambos sexos;05 Canarias;Empleo público;2018T2;138,2
Ambos sexos;05 Canarias;Empleo público;2018T1;128,8
Ambos sexos;05 Canarias;Empleo público;2017T4;134,8
Ambos sexos;05 Canarias;Empleo público;2017T3;131,3
Ambos sexos;05 Canarias;Empleo público;2017T2;133,1
Ambos sexos;05 Canarias;Empleo público;2017T1;126,2
Ambos sexos;05 Canarias;Empleo público;2016T4;138,1
Ambos sexos;05 Canarias;Empleo público;2016T3;138,8
Ambos sexos;05 Canarias;Empleo público;2016T2;140,5
Ambos sexos;05 Canarias;Empleo público;2016T1;137,7
Ambos sexos;05 Canarias;Empleo público;2015T4;127,7
Ambos sexos;05 Canarias;Empleo público;2015T3;123,3
Ambos sexos;05 Canarias;Empleo público;2015T2;120,8
Ambos sexos;05 Canarias;Empleo público;2015T1;122,2
Ambos sexos;05 Canarias;Empleo público;2014T4;119,5
Ambos sexos;05 Canarias;Empleo público;2014T3;122,4
Ambos sexos;05 Canarias;Empleo público;2014T2;130,6
Ambos sexos;05 Canarias;Empleo público;2014T1;139,0
Ambos sexos;05 Canarias;Empleo público;2013T4;132,9
Ambos sexos;05 Canarias;Empleo público;2013T3;136,5
Ambos sexos;05 Canarias;Empleo público;2013T2;139,0
Ambos sexos;05 Canarias;Empleo público;2013T1;139,4
Ambos sexos;05 Canarias;Empleo público;2012T4;138,3
Ambos sexos;05 Canarias;Empleo público;2012T3;131,7
Ambos sexos;05 Canarias;Empleo público;2012T2;138,6
Ambos sexos;05 Canarias;Empleo público;2012T1;144,0
Ambos sexos;05 Canarias;Empleo público;2011T4;144,9
Ambos sexos;05 Canarias;Empleo público;2011T3;151,5
Ambos sexos;05 Canarias;Empleo público;2011T2;165,0
Ambos sexos;05 Canarias;Empleo público;2011T1;153,7
Ambos sexos;05 Canarias;Empleo público;2010T4;144,9
Ambos sexos;05 Canarias;Empleo público;2010T3;144,7
Ambos sexos;05 Canarias;Empleo público;2010T2;133,9
Ambos sexos;05 Canarias;Empleo público;2010T1;141,4
Ambos sexos;05 Canarias;Empleo público;2009T4;140,2
Ambos sexos;05 Canarias;Empleo público;2009T3;143,7
Ambos sexos;05 Canarias;Empleo público;2009T2;147,5
Ambos sexos;05 Canarias;Empleo público;2009T1;145,9
Ambos sexos;05 Canarias;Empleo público;2008T4;152,8
Ambos sexos;05 Canarias;Empleo público;2008T3;151,6
Ambos sexos;05 Canarias;Empleo público;2008T2;148,9
Ambos sexos;05 Canarias;Empleo público;2008T1;139,0
Ambos sexos;05 Canarias;Empleo público;2007T4;140,6
Ambos sexos;05 Canarias;Empleo público;2007T3;140,9
Ambos sexos;05 Canarias;Empleo público;2007T2;141,8
Ambos sexos;05 Canarias;Empleo público;2007T1;139,4
Ambos sexos;05 Canarias;Empleo público;2006T4;140,9
Ambos sexos;05 Canarias;Empleo público;2006T3;139,0
Ambos sexos;05 Canarias;Empleo público;2006T2;137,8
Ambos sexos;05 Canarias;Empleo público;2006T1;138,3
Ambos sexos;05 Canarias;Empleo público;2005T4;140,2
Ambos sexos;05 Canarias;Empleo público;2005T3;142,9
Ambos sexos;05 Canarias;Empleo público;2005T2;145,2
Ambos sexos;05 Canarias;Empleo público;2005T1;143,9
Ambos sexos;05 Canarias;Empleo público;2004T4;147,4
Ambos sexos;05 Canarias;Empleo público;2004T3;140,3
Ambos sexos;05 Canarias;Empleo público;2004T2;137,7
Ambos sexos;05 Canarias;Empleo público;2004T1;138,7
Ambos sexos;05 Canarias;Empleo público;2003T4;139,6
Ambos sexos;05 Canarias;Empleo público;2003T3;137,9
Ambos sexos;05 Canarias;Empleo público;2003T2;134,2
Ambos sexos;05 Canarias;Empleo público;2003T1;132,8
Ambos sexos;05 Canarias;Empleo público;2002T4;133,7
Ambos sexos;05 Canarias;Empleo público;2002T3;136,9
Ambos sexos;05 Canarias;Empleo público;2002T2;132,1
Ambos sexos;05 Canarias;Empleo público;2002T1;129,1
Ambos sexos;06 Cantabria;Empleo público;2023T1;48,2
Ambos sexos;06 Cantabria;Empleo público;2022T4;48,5
Ambos sexos;06 Cantabria;Empleo público;2022T3;49,5
Ambos sexos;06 Cantabria;Empleo público;2022T2;46,7
Ambos sexos;06 Cantabria;Empleo público;2022T1;50,1
Ambos sexos;06 Cantabria;Empleo público;2021T4;47,6
Ambos sexos;06 Cantabria;Empleo público;2021T3;50,0
Ambos sexos;06 Cantabria;Empleo público;2021T2;45,4
Ambos sexos;06 Cantabria;Empleo público;2021T1;48,1
Ambos sexos;06 Cantabria;Empleo público;2020T4;50,3
Ambos sexos;06 Cantabria;Empleo público;2020T3;42,4
Ambos sexos;06 Cantabria;Empleo público;2020T2;43,2
Ambos sexos;06 Cantabria;Empleo público;2020T1;44,6
Ambos sexos;06 Cantabria;Empleo público;2019T4;48,2
Ambos sexos;06 Cantabria;Empleo público;2019T3;45,7
Ambos sexos;06 Cantabria;Empleo público;2019T2;45,6
Ambos sexos;06 Cantabria;Empleo público;2019T1;43,5
Ambos sexos;06 Cantabria;Empleo público;2018T4;43,3
Ambos sexos;06 Cantabria;Empleo público;2018T3;47,7
Ambos sexos;06 Cantabria;Empleo público;2018T2;45,1
Ambos sexos;06 Cantabria;Empleo público;2018T1;42,7
Ambos sexos;06 Cantabria;Empleo público;2017T4;39,8
Ambos sexos;06 Cantabria;Empleo público;2017T3;41,5
Ambos sexos;06 Cantabria;Empleo público;2017T2;41,0
Ambos sexos;06 Cantabria;Empleo público;2017T1;44,6
Ambos sexos;06 Cantabria;Empleo público;2016T4;46,8
Ambos sexos;06 Cantabria;Empleo público;2016T3;45,9
Ambos sexos;06 Cantabria;Empleo público;2016T2;44,5
Ambos sexos;06 Cantabria;Empleo público;2016T1;41,8
Ambos sexos;06 Cantabria;Empleo público;2015T4;43,0
Ambos sexos;06 Cantabria;Empleo público;2015T3;42,5
Ambos sexos;06 Cantabria;Empleo público;2015T2;42,8
Ambos sexos;06 Cantabria;Empleo público;2015T1;42,2
Ambos sexos;06 Cantabria;Empleo público;2014T4;39,8
Ambos sexos;06 Cantabria;Empleo público;2014T3;41,1
Ambos sexos;06 Cantabria;Empleo público;2014T2;42,1
Ambos sexos;06 Cantabria;Empleo público;2014T1;42,2
Ambos sexos;06 Cantabria;Empleo público;2013T4;43,3
Ambos sexos;06 Cantabria;Empleo público;2013T3;46,2
Ambos sexos;06 Cantabria;Empleo público;2013T2;41,2
Ambos sexos;06 Cantabria;Empleo público;2013T1;42,1
Ambos sexos;06 Cantabria;Empleo público;2012T4;43,0
Ambos sexos;06 Cantabria;Empleo público;2012T3;42,2
Ambos sexos;06 Cantabria;Empleo público;2012T2;42,5
Ambos sexos;06 Cantabria;Empleo público;2012T1;42,5
Ambos sexos;06 Cantabria;Empleo público;2011T4;42,2
Ambos sexos;06 Cantabria;Empleo público;2011T3;45,2
Ambos sexos;06 Cantabria;Empleo público;2011T2;45,4
Ambos sexos;06 Cantabria;Empleo público;2011T1;44,9
Ambos sexos;06 Cantabria;Empleo público;2010T4;45,0
Ambos sexos;06 Cantabria;Empleo público;2010T3;47,0
Ambos sexos;06 Cantabria;Empleo público;2010T2;45,8
Ambos sexos;06 Cantabria;Empleo público;2010T1;45,1
Ambos sexos;06 Cantabria;Empleo público;2009T4;45,1
Ambos sexos;06 Cantabria;Empleo público;2009T3;42,0
Ambos sexos;06 Cantabria;Empleo público;2009T2;42,1
Ambos sexos;06 Cantabria;Empleo público;2009T1;41,5
Ambos sexos;06 Cantabria;Empleo público;2008T4;43,0
Ambos sexos;06 Cantabria;Empleo público;2008T3;40,9
Ambos sexos;06 Cantabria;Empleo público;2008T2;38,5
Ambos sexos;06 Cantabria;Empleo público;2008T1;40,1
Ambos sexos;06 Cantabria;Empleo público;2007T4;41,2
Ambos sexos;06 Cantabria;Empleo público;2007T3;39,6
Ambos sexos;06 Cantabria;Empleo público;2007T2;43,1
Ambos sexos;06 Cantabria;Empleo público;2007T1;41,1
Ambos sexos;06 Cantabria;Empleo público;2006T4;44,0
Ambos sexos;06 Cantabria;Empleo público;2006T3;41,2
Ambos sexos;06 Cantabria;Empleo público;2006T2;43,1
Ambos sexos;06 Cantabria;Empleo público;2006T1;40,5
Ambos sexos;06 Cantabria;Empleo público;2005T4;40,8
Ambos sexos;06 Cantabria;Empleo público;2005T3;41,0
Ambos sexos;06 Cantabria;Empleo público;2005T2;36,2
Ambos sexos;06 Cantabria;Empleo público;2005T1;35,2
Ambos sexos;06 Cantabria;Empleo público;2004T4;35,0
Ambos sexos;06 Cantabria;Empleo público;2004T3;37,7
Ambos sexos;06 Cantabria;Empleo público;2004T2;35,8
Ambos sexos;06 Cantabria;Empleo público;2004T1;35,2
Ambos sexos;06 Cantabria;Empleo público;2003T4;36,3
Ambos sexos;06 Cantabria;Empleo público;2003T3;37,8
Ambos sexos;06 Cantabria;Empleo público;2003T2;37,9
Ambos sexos;06 Cantabria;Empleo público;2003T1;35,1
Ambos sexos;06 Cantabria;Empleo público;2002T4;33,2
Ambos sexos;06 Cantabria;Empleo público;2002T3;34,6
Ambos sexos;06 Cantabria;Empleo público;2002T2;32,0
Ambos sexos;06 Cantabria;Empleo público;2002T1;29,9
Ambos sexos;07 Castilla y León;Empleo público;2023T1;211,0
Ambos sexos;07 Castilla y León;Empleo público;2022T4;220,5
Ambos sexos;07 Castilla y León;Empleo público;2022T3;215,2
Ambos sexos;07 Castilla y León;Empleo público;2022T2;217,4
Ambos sexos;07 Castilla y León;Empleo público;2022T1;204,1
Ambos sexos;07 Castilla y León;Empleo público;2021T4;202,0
Ambos sexos;07 Castilla y León;Empleo público;2021T3;207,3
Ambos sexos;07 Castilla y León;Empleo público;2021T2;203,5
Ambos sexos;07 Castilla y León;Empleo público;2021T1;203,1
Ambos sexos;07 Castilla y León;Empleo público;2020T4;201,0
Ambos sexos;07 Castilla y León;Empleo público;2020T3;200,6
Ambos sexos;07 Castilla y León;Empleo público;2020T2;194,3
Ambos sexos;07 Castilla y León;Empleo público;2020T1;199,8
Ambos sexos;07 Castilla y León;Empleo público;2019T4;195,7
Ambos sexos;07 Castilla y León;Empleo público;2019T3;198,6
Ambos sexos;07 Castilla y León;Empleo público;2019T2;192,6
Ambos sexos;07 Castilla y León;Empleo público;2019T1;190,6
Ambos sexos;07 Castilla y León;Empleo público;2018T4;188,6
Ambos sexos;07 Castilla y León;Empleo público;2018T3;192,1
Ambos sexos;07 Castilla y León;Empleo público;2018T2;185,0
Ambos sexos;07 Castilla y León;Empleo público;2018T1;183,1
Ambos sexos;07 Castilla y León;Empleo público;2017T4;189,7
Ambos sexos;07 Castilla y León;Empleo público;2017T3;189,3
Ambos sexos;07 Castilla y León;Empleo público;2017T2;188,5
Ambos sexos;07 Castilla y León;Empleo público;2017T1;184,1
Ambos sexos;07 Castilla y León;Empleo público;2016T4;187,8
Ambos sexos;07 Castilla y León;Empleo público;2016T3;188,5
Ambos sexos;07 Castilla y León;Empleo público;2016T2;180,9
Ambos sexos;07 Castilla y León;Empleo público;2016T1;179,8
Ambos sexos;07 Castilla y León;Empleo público;2015T4;186,5
Ambos sexos;07 Castilla y León;Empleo público;2015T3;195,8
Ambos sexos;07 Castilla y León;Empleo público;2015T2;190,0
Ambos sexos;07 Castilla y León;Empleo público;2015T1;183,7
Ambos sexos;07 Castilla y León;Empleo público;2014T4;183,8
Ambos sexos;07 Castilla y León;Empleo público;2014T3;188,4
Ambos sexos;07 Castilla y León;Empleo público;2014T2;187,5
Ambos sexos;07 Castilla y León;Empleo público;2014T1;178,6
Ambos sexos;07 Castilla y León;Empleo público;2013T4;181,1
Ambos sexos;07 Castilla y León;Empleo público;2013T3;192,7
Ambos sexos;07 Castilla y León;Empleo público;2013T2;191,9
Ambos sexos;07 Castilla y León;Empleo público;2013T1;192,9
Ambos sexos;07 Castilla y León;Empleo público;2012T4;190,7
Ambos sexos;07 Castilla y León;Empleo público;2012T3;199,7
Ambos sexos;07 Castilla y León;Empleo público;2012T2;195,3
Ambos sexos;07 Castilla y León;Empleo público;2012T1;197,2
Ambos sexos;07 Castilla y León;Empleo público;2011T4;210,0
Ambos sexos;07 Castilla y León;Empleo público;2011T3;213,3
Ambos sexos;07 Castilla y León;Empleo público;2011T2;212,3
Ambos sexos;07 Castilla y León;Empleo público;2011T1;203,0
Ambos sexos;07 Castilla y León;Empleo público;2010T4;204,0
Ambos sexos;07 Castilla y León;Empleo público;2010T3;206,9
Ambos sexos;07 Castilla y León;Empleo público;2010T2;200,7
Ambos sexos;07 Castilla y León;Empleo público;2010T1;188,9
Ambos sexos;07 Castilla y León;Empleo público;2009T4;196,3
Ambos sexos;07 Castilla y León;Empleo público;2009T3;201,3
Ambos sexos;07 Castilla y León;Empleo público;2009T2;187,8
Ambos sexos;07 Castilla y León;Empleo público;2009T1;178,8
Ambos sexos;07 Castilla y León;Empleo público;2008T4;183,7
Ambos sexos;07 Castilla y León;Empleo público;2008T3;189,3
Ambos sexos;07 Castilla y León;Empleo público;2008T2;180,5
Ambos sexos;07 Castilla y León;Empleo público;2008T1;179,8
Ambos sexos;07 Castilla y León;Empleo público;2007T4;186,1
Ambos sexos;07 Castilla y León;Empleo público;2007T3;187,8
Ambos sexos;07 Castilla y León;Empleo público;2007T2;180,5
Ambos sexos;07 Castilla y León;Empleo público;2007T1;183,2
Ambos sexos;07 Castilla y León;Empleo público;2006T4;186,4
Ambos sexos;07 Castilla y León;Empleo público;2006T3;190,8
Ambos sexos;07 Castilla y León;Empleo público;2006T2;173,3
Ambos sexos;07 Castilla y León;Empleo público;2006T1;176,6
Ambos sexos;07 Castilla y León;Empleo público;2005T4;191,9
Ambos sexos;07 Castilla y León;Empleo público;2005T3;192,9
Ambos sexos;07 Castilla y León;Empleo público;2005T2;180,3
Ambos sexos;07 Castilla y León;Empleo público;2005T1;178,4
Ambos sexos;07 Castilla y León;Empleo público;2004T4;177,0
Ambos sexos;07 Castilla y León;Empleo público;2004T3;181,1
Ambos sexos;07 Castilla y León;Empleo público;2004T2;172,7
Ambos sexos;07 Castilla y León;Empleo público;2004T1;174,3
Ambos sexos;07 Castilla y León;Empleo público;2003T4;177,6
Ambos sexos;07 Castilla y León;Empleo público;2003T3;186,6
Ambos sexos;07 Castilla y León;Empleo público;2003T2;174,0
Ambos sexos;07 Castilla y León;Empleo público;2003T1;171,9
Ambos sexos;07 Castilla y León;Empleo público;2002T4;173,8
Ambos sexos;07 Castilla y León;Empleo público;2002T3;172,2
Ambos sexos;07 Castilla y León;Empleo público;2002T2;163,3
Ambos sexos;07 Castilla y León;Empleo público;2002T1;164,6
Ambos sexos;08 Castilla - La Mancha;Empleo público;2023T1;165,4
Ambos sexos;08 Castilla - La Mancha;Empleo público;2022T4;162,5
Ambos sexos;08 Castilla - La Mancha;Empleo público;2022T3;175,7
Ambos sexos;08 Castilla - La Mancha;Empleo público;2022T2;172,7
Ambos sexos;08 Castilla - La Mancha;Empleo público;2022T1;166,6
Ambos sexos;08 Castilla - La Mancha;Empleo público;2021T4;160,2
Ambos sexos;08 Castilla - La Mancha;Empleo público;2021T3;163,0
Ambos sexos;08 Castilla - La Mancha;Empleo público;2021T2;165,5
Ambos sexos;08 Castilla - La Mancha;Empleo público;2021T1;156,5
Ambos sexos;08 Castilla - La Mancha;Empleo público;2020T4;163,6
Ambos sexos;08 Castilla - La Mancha;Empleo público;2020T3;169,3
Ambos sexos;08 Castilla - La Mancha;Empleo público;2020T2;164,5
Ambos sexos;08 Castilla - La Mancha;Empleo público;2020T1;158,9
Ambos sexos;08 Castilla - La Mancha;Empleo público;2019T4;163,5
Ambos sexos;08 Castilla - La Mancha;Empleo público;2019T3;162,6
Ambos sexos;08 Castilla - La Mancha;Empleo público;2019T2;156,8
Ambos sexos;08 Castilla - La Mancha;Empleo público;2019T1;159,5
Ambos sexos;08 Castilla - La Mancha;Empleo público;2018T4;158,8
Ambos sexos;08 Castilla - La Mancha;Empleo público;2018T3;157,4
Ambos sexos;08 Castilla - La Mancha;Empleo público;2018T2;147,4
Ambos sexos;08 Castilla - La Mancha;Empleo público;2018T1;149,6
Ambos sexos;08 Castilla - La Mancha;Empleo público;2017T4;155,7
Ambos sexos;08 Castilla - La Mancha;Empleo público;2017T3;160,4
Ambos sexos;08 Castilla - La Mancha;Empleo público;2017T2;150,2
Ambos sexos;08 Castilla - La Mancha;Empleo público;2017T1;153,2
Ambos sexos;08 Castilla - La Mancha;Empleo público;2016T4;156,9
Ambos sexos;08 Castilla - La Mancha;Empleo público;2016T3;151,3
Ambos sexos;08 Castilla - La Mancha;Empleo público;2016T2;150,2
Ambos sexos;08 Castilla - La Mancha;Empleo público;2016T1;143,8
Ambos sexos;08 Castilla - La Mancha;Empleo público;2015T4;150,3
Ambos sexos;08 Castilla - La Mancha;Empleo público;2015T3;149,1
Ambos sexos;08 Castilla - La Mancha;Empleo público;2015T2;147,3
Ambos sexos;08 Castilla - La Mancha;Empleo público;2015T1;145,8
Ambos sexos;08 Castilla - La Mancha;Empleo público;2014T4;138,7
Ambos sexos;08 Castilla - La Mancha;Empleo público;2014T3;146,7
Ambos sexos;08 Castilla - La Mancha;Empleo público;2014T2;147,2
Ambos sexos;08 Castilla - La Mancha;Empleo público;2014T1;145,2
Ambos sexos;08 Castilla - La Mancha;Empleo público;2013T4;146,1
Ambos sexos;08 Castilla - La Mancha;Empleo público;2013T3;146,4
Ambos sexos;08 Castilla - La Mancha;Empleo público;2013T2;145,1
Ambos sexos;08 Castilla - La Mancha;Empleo público;2013T1;136,3
Ambos sexos;08 Castilla - La Mancha;Empleo público;2012T4;140,1
Ambos sexos;08 Castilla - La Mancha;Empleo público;2012T3;139,9
Ambos sexos;08 Castilla - La Mancha;Empleo público;2012T2;149,2
Ambos sexos;08 Castilla - La Mancha;Empleo público;2012T1;154,5
Ambos sexos;08 Castilla - La Mancha;Empleo público;2011T4;161,3
Ambos sexos;08 Castilla - La Mancha;Empleo público;2011T3;166,8
Ambos sexos;08 Castilla - La Mancha;Empleo público;2011T2;169,7
Ambos sexos;08 Castilla - La Mancha;Empleo público;2011T1;167,9
Ambos sexos;08 Castilla - La Mancha;Empleo público;2010T4;166,0
Ambos sexos;08 Castilla - La Mancha;Empleo público;2010T3;163,6
Ambos sexos;08 Castilla - La Mancha;Empleo público;2010T2;162,5
Ambos sexos;08 Castilla - La Mancha;Empleo público;2010T1;164,7
Ambos sexos;08 Castilla - La Mancha;Empleo público;2009T4;163,9
Ambos sexos;08 Castilla - La Mancha;Empleo público;2009T3;160,4
Ambos sexos;08 Castilla - La Mancha;Empleo público;2009T2;157,8
Ambos sexos;08 Castilla - La Mancha;Empleo público;2009T1;152,4
Ambos sexos;08 Castilla - La Mancha;Empleo público;2008T4;156,7
Ambos sexos;08 Castilla - La Mancha;Empleo público;2008T3;148,9
Ambos sexos;08 Castilla - La Mancha;Empleo público;2008T2;147,1
Ambos sexos;08 Castilla - La Mancha;Empleo público;2008T1;147,6
Ambos sexos;08 Castilla - La Mancha;Empleo público;2007T4;155,1
Ambos sexos;08 Castilla - La Mancha;Empleo público;2007T3;162,1
Ambos sexos;08 Castilla - La Mancha;Empleo público;2007T2;154,2
Ambos sexos;08 Castilla - La Mancha;Empleo público;2007T1;150,2
Ambos sexos;08 Castilla - La Mancha;Empleo público;2006T4;150,9
Ambos sexos;08 Castilla - La Mancha;Empleo público;2006T3;148,4
Ambos sexos;08 Castilla - La Mancha;Empleo público;2006T2;141,7
Ambos sexos;08 Castilla - La Mancha;Empleo público;2006T1;135,5
Ambos sexos;08 Castilla - La Mancha;Empleo público;2005T4;134,3
Ambos sexos;08 Castilla - La Mancha;Empleo público;2005T3;138,4
Ambos sexos;08 Castilla - La Mancha;Empleo público;2005T2;137,7
Ambos sexos;08 Castilla - La Mancha;Empleo público;2005T1;130,4
Ambos sexos;08 Castilla - La Mancha;Empleo público;2004T4;137,0
Ambos sexos;08 Castilla - La Mancha;Empleo público;2004T3;134,4
Ambos sexos;08 Castilla - La Mancha;Empleo público;2004T2;124,5
Ambos sexos;08 Castilla - La Mancha;Empleo público;2004T1;121,0
Ambos sexos;08 Castilla - La Mancha;Empleo público;2003T4;124,1
Ambos sexos;08 Castilla - La Mancha;Empleo público;2003T3;126,2
Ambos sexos;08 Castilla - La Mancha;Empleo público;2003T2;125,4
Ambos sexos;08 Castilla - La Mancha;Empleo público;2003T1;124,2
Ambos sexos;08 Castilla - La Mancha;Empleo público;2002T4;123,2
Ambos sexos;08 Castilla - La Mancha;Empleo público;2002T3;126,4
Ambos sexos;08 Castilla - La Mancha;Empleo público;2002T2;122,3
Ambos sexos;08 Castilla - La Mancha;Empleo público;2002T1;120,5
Ambos sexos;09 Cataluña;Empleo público;2023T1;490,3
Ambos sexos;09 Cataluña;Empleo público;2022T4;487,5
Ambos sexos;09 Cataluña;Empleo público;2022T3;461,8
Ambos sexos;09 Cataluña;Empleo público;2022T2;448,5
Ambos sexos;09 Cataluña;Empleo público;2022T1;488,7
Ambos sexos;09 Cataluña;Empleo público;2021T4;492,7
Ambos sexos;09 Cataluña;Empleo público;2021T3;490,1
Ambos sexos;09 Cataluña;Empleo público;2021T2;490,7
Ambos sexos;09 Cataluña;Empleo público;2021T1;461,2
Ambos sexos;09 Cataluña;Empleo público;2020T4;453,6
Ambos sexos;09 Cataluña;Empleo público;2020T3;447,3
Ambos sexos;09 Cataluña;Empleo público;2020T2;431,7
